Name,SKU,Stock,Retail Price,Discounted Price,image_url,Website Link,image_id,image_filename,image_exists
Semi Tussar Saree With Paithani Border Seafoam Blue Colour QS315410,QS315410,0,1795,1640,https://byrappasilk.in/storage/products/featured/featured_69c3c996bce10.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_paithani_border_seafoam_blue_colour_qs315410,594,000594.webp,True
Semi Tussar Saree With Paithani Border Yellow Colour QS315409,QS315409,1,1795,1640,https://byrappasilk.in/storage/products/featured/featured_69c3ca11a7325.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_paithani_border_yellow_colour_qs315409,595,000595.webp,True
Semi Tussar Saree With Paithani Border Pink Colour QS315402,QS315402,0,1795,1640,https://byrappasilk.in/storage/products/featured/featured_69c3caa1d842f.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_paithani_border_pink_colour_qs315402,596,000596.webp,True
Semi Tussar Saree With Paithani Border Beige Colour QS315413,QS315413,0,1795,1640,https://byrappasilk.in/storage/products/featured/featured_69c3cb796c251.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_paithani_border_beige_colour_qs315413,597,000597.webp,True
Semi Tussar Saree With Embroidery Border Beige Metallic Colour  QS315053,QS315053,0,2195,2006,https://byrappasilk.in/storage/products/featured/featured_69c3d87e642d7.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_embroidery_border_beige_metallic_colour_qs315053,598,000598.webp,True
Semi Tussar Saree With Embroidery Border Fuchsia Black Colour  QS315053,QS315053,0,2195,2006,https://byrappasilk.in/storage/products/featured/featured_69c3d9276ac97.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_embroidery_border_fuchsia_black_colour_qs315053,599,000599.webp,True
Semi Tussar Saree With Embroidery Border Charcoal Grey Colour QS315053,QS315053,0,2195,2006,https://byrappasilk.in/storage/products/featured/featured_69c3f28ce3301.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_embroidery_border_charcoal_grey_colour_qs315053,600,000600.webp,True
Semi Tussar Saree With Embroidery Border Mustard Yellow Colour QS315053,QS315053,0,2195,2006,https://byrappasilk.in/storage/products/featured/featured_69c3f3f77af37.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_embroidery_border_mustard_yellow_colour_qs315053,601,000601.webp,True
Semi Tussar Saree With Embroidery Border Blue Colour QS315053,QS315053,-2,2195,2006,https://byrappasilk.in/storage/products/featured/featured_69c3f4c0d23e3.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_embroidery_border_blue_colour_qs315053,602,000602.webp,True
Organza Saree Embroidery Border Half White QS315108,QS315108,0,2695,2462,https://byrappasilk.in/storage/products/featured/featured_69c512b37c26c.webp,https://byrappasilks.in/shop/organza_saree_embroidery_border_half_white_qs315108,603,000603.webp,True
Organza Saree Embroidery Border Baby Pink QS315096,QS315096,1,3900,2048,https://byrappasilk.in/storage/products/featured/featured_69c513ea83a0d.webp,https://byrappasilks.in/shop/organza_saree_embroidery_border_baby_pink_qs315096,604,000604.webp,True
Organza Saree Embroidery Border Yellow QS315096,QS315096,1,3900,2048,https://byrappasilk.in/storage/products/featured/featured_69c5149969203.webp,https://byrappasilks.in/shop/organza_saree_embroidery_border_yellow_qs315096,605,000605.webp,True
Organza Saree Embroidery Border Lavender QS315096,QS315096,1,3900,2048,https://byrappasilk.in/storage/products/featured/featured_69c5154645984.webp,https://byrappasilks.in/shop/organza_saree_embroidery_border_lavender_qs315096,606,000606.webp,True
Organza Saree Embroidery Border Ice Blue QS315096,QS315096,0,3900,2048,https://byrappasilk.in/storage/products/featured/featured_69c516d728968.webp,https://byrappasilks.in/shop/organza_saree_embroidery_border_ice_blue_qs315096,607,000607.webp,True
Semi Tussar Saree With White Floral Embroidery Lavender QS315303,QS315303,-1,3395,3102,https://byrappasilk.in/storage/products/featured/featured_69c6363b39e65.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_lavender_qs315303,608,000608.webp,True
Semi Tussar Saree With White Floral Embroidery Beige QS315303,QS315303,0,3395,3102,https://byrappasilk.in/storage/products/featured/featured_69c636f604664.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_beige_qs315303,609,000609.webp,True
Semi Tussar Saree With White Floral Embroidery Golden Brown QS315303,QS315303,0,3395,3102,https://byrappasilk.in/storage/products/featured/featured_69c637be5ffea.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_golden_brown_qs315303,610,000610.webp,True
Semi Tussar Saree With White Floral Embroidery White QS315303,QS315303,0,3395,3102,https://byrappasilk.in/storage/products/featured/featured_69c6383671932.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_white_qs315303,611,000611.webp,True
Semi Tussar Saree With White Floral Embroidery Yellow QS315303,QS315303,0,3395,3102,https://byrappasilk.in/storage/products/featured/featured_69c638abf41b6.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_yellow_qs315303,612,000612.webp,True
Semi Tussar Saree With White Floral Embroidery Baby Pink QS315303,QS315303,0,3395,3102,https://byrappasilk.in/storage/products/featured/featured_69c63a1740f01.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_baby_pink_qs315303,613,000613.webp,True
Semi Tussar Saree With White Floral Embroidery Work Yellow QS315321,QS315321,0,2995,2736,https://byrappasilk.in/storage/products/featured/featured_69c64c267288a.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_work_yellow_qs315321,614,000614.webp,True
Semi Tussar Saree With White Floral Embroidery Work White QS315321,QS315321,0,2995,2736,https://byrappasilk.in/storage/products/featured/featured_69c64da20de2c.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_work_white_qs315321,615,000615.webp,True
Semi Tussar Saree With White Floral Embroidery Work Black QS315321,QS315321,0,2995,2736,https://byrappasilk.in/storage/products/featured/featured_69c64e18bfb1c.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_work_black_qs315321,616,000616.webp,True
Semi Tussar Saree With White Floral Embroidery Work Grey QS315321,QS315321,0,2995,2736,https://byrappasilk.in/storage/products/featured/featured_69c64eaa6989e.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_work_grey_qs315321,617,000617.webp,True
Semi Tussar Saree With White Floral Embroidery Work Baby Pink QS315321,QS315321,0,2995,2736,https://byrappasilk.in/storage/products/featured/featured_69c64fb284c08.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_white_floral_embroidery_work_baby_pink_qs315321,618,000618.webp,True
Pure Banaras Intricate Gold Zari Butta Royal Purple QS294215,QS294215,0,23995,21920,https://byrappasilk.in/storage/products/featured/featured_69c6b5aa5e964.webp,https://byrappasilks.in/shop/pure_banaras_intricate_gold_zari_butta_royal_purple_qs294215,619,000619.webp,True
Pure Banaras Intricate Gold Zari Butta Royal Blue QS294215,QS294215,0,23995,21920,https://byrappasilk.in/storage/products/featured/featured_69c6bf477dacd.webp,https://byrappasilks.in/shop/pure_banaras_intricate_gold_zari_butta_royal_blue_qs294215,620,000620.webp,True
Pure Banaras Intricate Gold Zari Butta PurpleQS294206,QS294206,0,23995,21920,https://byrappasilk.in/storage/products/featured/featured_69c6cc26d9f5d.webp,https://byrappasilks.in/shop/pure_banaras_intricate_gold_zari_butta_purpleqs294206,621,000621.webp,True
Pure Organza Chikankari Floral Embroidery Lemon Yellow QS316325,QS316325,0,9995,9131,https://byrappasilk.in/storage/products/featured/featured_69c788bfc1960.webp,https://byrappasilks.in/shop/pure_organza_chikankari_floral_embroidery_lemon_yellow_qs316325,622,000622.webp,True
Pure Organza Chikankari Floral Embroidery Blush Pink QS316325,QS316325,0,9995,9131,https://byrappasilk.in/storage/products/featured/featured_69c78a316b920.webp,https://byrappasilks.in/shop/pure_organza_chikankari_floral_embroidery_blush_pink_qs316325,623,000623.webp,True
Semi Tussar Saree With Gold & Silver Zari Work Border Peach Colour QS316848,QS316848,1,3495,3193,https://byrappasilk.in/storage/products/featured/featured_69c7af42ade03.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_gold_silver_zari_work_border_peach_colour_qs316848,624,000624.webp,True
Semi Khaddhi Georgette Saree Sky Blue & Orange Border QW208859,QW208859,2,3995,3650,https://byrappasilk.in/storage/products/featured/featured_69c7cb42a8080.webp,https://byrappasilks.in/shop/semi_khaddhi_georgette_saree_sky_blue_orange_border_qw208859,625,000625.webp,True
Semi Khaddhi Georgette Saree Red & Sky Blue Border QW208859,QW208859,2,3995,3650,https://byrappasilk.in/storage/products/featured/featured_69c7cce59b258.webp,https://byrappasilks.in/shop/semi_khaddhi_georgette_saree_red_sky_blue_border_qw208859,626,000626.webp,True
Semi Khaddhi Georgette Saree Green & Baby Pink Border QW208859,QW208859,1,3995,3650,https://byrappasilk.in/storage/products/featured/featured_69c7cdde2581e.webp,https://byrappasilks.in/shop/semi_khaddhi_georgette_saree_green_baby_pink_border_qw208859,627,000627.webp,True
Pure Tussar Saree QS2885140,QS2885140,0,23995,21920,https://byrappasilk.in/storage/products/featured/featured_69c7f0aaae90f.webp,https://byrappasilks.in/shop/pure_tussar_saree_qs2885140,628,000628.webp,True
Pure Kanchipuram White Saree I200246,I200246,1,29995,27401,https://byrappasilk.in/storage/products/featured/featured_69c7f226d2e68.webp,https://byrappasilks.in/shop/pure_kanchipuram_white_saree_i200246,629,000629.webp,True
Semi Georgette Geometric Saree Beige-gold QS208241,QS208241,0,3995,3650,https://byrappasilk.in/storage/products/featured/featured_69c80774a1b24.webp,https://byrappasilks.in/shop/semi_georgette_geometric_saree_beige_gold_qs208241,630,000630.webp,True
Semi Georgette Geometric Brown-Gold QS208241,QS208241,0,3995,3650,https://byrappasilk.in/storage/products/featured/featured_69c8074c82a10.webp,https://byrappasilks.in/shop/semi_georgette_geometric_brown_gold_qs208241,631,000631.webp,True
Pure Kanchipuram Saree with Premium Zari RedQS316156,QS316156,1,39995,36536,https://byrappasilk.in/storage/products/featured/featured_69c882b317b10.webp,https://byrappasilks.in/shop/pure_kanchipuram_saree_with_premium_zari_redqs316156,632,000632.webp,True
Mul Cotton Chikankari Work Rose pink QS316316,QS316316,0,7995,7304,https://byrappasilk.in/storage/products/featured/featured_69c8c3228d1f0.webp,https://byrappasilks.in/shop/mul_cotton_chikankari_work_rose_pink_qs316316,633,000633.webp,True
Mul Cotton Chikankari Work pink QS316316,QS316316,1,7995,7304,https://byrappasilk.in/storage/products/featured/featured_69c8c4284024d.webp,https://byrappasilks.in/shop/mul_cotton_chikankari_work_pink_qs316316,634,000634.webp,True
Mul Cotton Chikankari Work Sea Green QS316316QS316316,QS316316,0,7995,7304,https://byrappasilk.in/storage/products/featured/featured_69c932d6e5511.webp,https://byrappasilks.in/shop/mul_cotton_chikankari_work_sea_green_qs316316qs316316,635,000635.webp,True
Mul Cotton Chikankari Work Lavender QS316316,QS316316,-2,7995,7304,https://byrappasilk.in/storage/products/featured/featured_69c933e32721c.webp,https://byrappasilks.in/shop/mul_cotton_chikankari_work_lavender_qs316316,636,000636.webp,True
Mul Cotton Chikankari Work Lavender QS316316,QS316316,0,7995,7304,https://byrappasilk.in/storage/products/featured/featured_69c93521bec27.webp,https://byrappasilks.in/shop/mul_cotton_chikankari_work_lavender_qs316316_1,637,000637.webp,True
Mul Cotton Chikankari Work Pink QS316316,QS316316,1,7995,7304,https://byrappasilk.in/storage/products/featured/featured_69c9360fb794d.webp,https://byrappasilks.in/shop/mul_cotton_chikankari_work_pink_qs316316_1,638,000638.webp,True
Mul Cotton Chikankari Work Yellow QS316316,QS316316,0,7995,7304,https://byrappasilk.in/storage/products/featured/featured_69c938404c64e.webp,https://byrappasilks.in/shop/mul_cotton_chikankari_work_yellow_qs316316,639,000639.webp,True
Chiffon Saree With Heavy Ready Blouse Black & White QW208753,QW208753,0,6995,6390,https://byrappasilk.in/storage/products/featured/featured_69ca306091e53.webp,https://byrappasilks.in/shop/chiffon_saree_with_heavy_ready_blouse_black_white_qw208753,640,000640.webp,True
Cocktail Saree Printed Crape with Sequence & Ready Blouse Multi-Colour QS301361,QS299451,1,12995,11871,https://byrappasilk.in/storage/products/featured/featured_69cb66f765b02.webp,https://byrappasilks.in/shop/cocktail_saree_printed_crape_with_sequence_ready_blouse_multi_colour_qs301361,641,000641.webp,True
Chiffon Saree With Heavy Ready Blouse Black & White QW208755,QW208755,0,6995,6390,https://byrappasilk.in/storage/products/featured/featured_69cbaab7b85de.webp,https://byrappasilks.in/shop/chiffon_saree_with_heavy_ready_blouse_black_white_qw208755,642,000642.webp,True
Chiffon Saree With Heavy Ready Blouse Black & White QW208753,QW208753,0,6995,6390,https://byrappasilk.in/storage/products/featured/featured_69cbab521e5a1.webp,https://byrappasilks.in/shop/chiffon_saree_with_heavy_ready_blouse_black_white_qw208753_1,643,000643.webp,True
Pure Tussar Saree QS312115,QS312115,0,15995,14612,https://byrappasilk.in/storage/products/featured/featured_69cbbf9254883.webp,https://byrappasilks.in/shop/pure_tussar_saree_qs312115,644,000644.webp,True
Pure Kanchipuram Black & Peach QW209255,QW209255,0,49995,45671,https://byrappasilk.in/storage/products/featured/featured_69cc055fc44cf.webp,https://byrappasilks.in/shop/pure_kanchipuram_black_peach_qw209255,645,000645.webp,True
Banaras Tissue Saree Intricate Glod Zari Border Royal Purple QS318935,QS318935,0,5995,5477,https://byrappasilk.in/storage/products/featured/featured_69cd4e1281365.webp,https://byrappasilks.in/shop/banaras_tissue_saree_intricate_glod_zari_border_royal_purple_qs318935,646,000646.webp,True
Banaras Tissue Saree Intricate Glod Zari Border Red QS318935,QS318935,0,5995,5477,https://byrappasilk.in/storage/products/featured/featured_69cd5879064bf.webp,https://byrappasilks.in/shop/banaras_tissue_saree_intricate_glod_zari_border_red_qs318935,647,000647.webp,True
Kathan Silk Saree QS318764,QS318764,0,14995,13698,https://byrappasilk.in/storage/products/featured/featured_69cd5c90a92b8.webp,https://byrappasilks.in/shop/kathan_silk_saree_qs318764,648,000648.webp,True
Kathan Silk Saree QS318764,QS318764,0,14995,13698,https://byrappasilk.in/storage/products/featured/featured_69cd5ce7982ec.webp,https://byrappasilks.in/shop/kathan_silk_saree_qs318764_1,649,000649.webp,True
Tussar Saree Black QS311200,QS311200,0,3695,3376,https://byrappasilk.in/storage/products/featured/featured_69ce3cc213bd0.webp,https://byrappasilks.in/shop/tussar_saree_black_qs311200,650,000650.webp,True
Tussrar Saree Off-White Pearl Work S318859,QS318859,2,3495,3193,https://byrappasilk.in/storage/products/featured/featured_69ceafac49638.webp,https://byrappasilks.in/shop/tussrar_saree_off_white_pearl_work_s318859,651,000651.webp,True
Tussrar Saree Off-White Pearl Work QS318859,QS318859,0,3495,3193,https://byrappasilk.in/storage/products/featured/featured_69ceb06382c52.webp,https://byrappasilks.in/shop/tussrar_saree_off_white_pearl_work_qs318859,652,000652.webp,True
Tussrar Saree Off-White Pearl Work QS318859,QS318859,0,3495,3193,https://byrappasilk.in/storage/products/featured/featured_69ceb0f834163.webp,https://byrappasilks.in/shop/tussrar_saree_off_white_pearl_work_qs318859_1,653,000653.webp,True
Silk Cotton Saree Geometric Ivory And Gold QS319457,QS319457,1,5995,5477,https://byrappasilk.in/storage/products/featured/featured_69cf4d7554d65.webp,https://byrappasilks.in/shop/silk_cotton_saree_geometric_ivory_and_gold_qs319457,654,000654.webp,True
Silk Cotton Saree Geometric Ivory And Powder Blue QS319457,QS319457,1,5995,5477,https://byrappasilk.in/storage/products/featured/featured_69cf4e3ea1f07.webp,https://byrappasilks.in/shop/silk_cotton_saree_geometric_ivory_and_powder_blue_qs319457,655,000655.webp,True
Silk Cotton Saree Geometric Ivory And Aqua Blue Blue QS319457,QS319457,1,5995,5477,https://byrappasilk.in/storage/products/featured/featured_69cf4fc656a30.webp,https://byrappasilks.in/shop/silk_cotton_saree_geometric_ivory_and_aqua_blue_blue_qs319457,656,000656.webp,True
Linen Saree Delicate Embroidery With White & Pink  QS304656,QS304656,1,6695,6083,https://byrappasilk.in/storage/products/featured/featured_6a33d2d8d9d19.webp,https://byrappasilks.in/shop/linen_saree_delicate_embroidery_with_white_pink_qs304656,657,000657.webp,True
